bar_index,equity_ADANIENT(Adani Enterpris),equity_ADANIPORTS(Adani Ports),equity_APOLLOHOSP(Apollo Hospital),equity_ASIANPAINT(Asian Paints),equity_AXISBANK(Axis Bank),equity_BAJAJ-AUTO(Bajaj Auto),equity_BAJAJFINSV(Bajaj Finserv),equity_BAJFINANCE(Bajaj Finance),equity_BEL(Bharat Elec),equity_BHARTIARTL(Bharti Airtel),equity_BPCL(BPCL),equity_BRITANNIA(Britannia),equity_CIPLA(Cipla),equity_COALINDIA(Coal India),equity_DRREDDY(Dr Reddys Labs),equity_EICHERMOT(Eicher Motors),equity_GRASIM(Grasim),equity_HCLTECH(HCL Tech),equity_HDFCBANK(HDFC Bank),equity_HDFCLIFE(HDFC Life),equity_HEROMOTOCO(Hero Motocorp),equity_HINDALCO(Hindalco),equity_HINDUNILVR(HUL),equity_ICICIBANK(ICICI Bank),equity_INDUSINDBK(IndusInd Bank),equity_INFY(Infosys),equity_ITC(ITC),equity_JSWSTEEL(JSW Steel),equity_KOTAKBANK(Kotak Mahindra),equity_LT(Larsen),equity_M&M(M&M),equity_MARUTI(Maruti Suzuki),equity_NESTLEIND(Nestle),equity_NTPC(NTPC),equity_ONGC(ONGC),equity_POWERGRID(Power Grid Corp),equity_RELIANCE(Reliance),equity_SBILIFE(SBI Life Insura),equity_SBIN(SBI),equity_SHRIRAMFIN(Shriram Finance),equity_SUNPHARMA(Sun Pharma),equity_TATACONSUM(TATA Cons. Prod),equity_TATAMOTORS(Tata Motors),equity_TATASTEEL(Tata Steel),equity_TCS(TCS),equity_TECHM(Tech Mahindra),equity_TITAN(Titan Company),equity_TRENT(Trent),equity_ULTRACEMCO(UltraTechCement),equity_WIPRO(Wipro)
447,14.896049999999377,-1.1639000000000124,-18.589200000000346,8.541199999999662,-6.038799999999924,-14.75500000000011,-3.56899999999996,5.092499999999973,1.5904499999999189,-12.588799999999992,-0.2430800000000204,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,-4.766200000000026,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-1.5781999999999243,-0.22591000000002737,-1.0185999999999922,-2.3632500000003347,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,0.0,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,0.8460000000000036
448,14.896049999999377,-1.1639000000000124,-18.589200000000346,8.541199999999662,-6.038799999999924,-14.75500000000011,-3.56899999999996,5.092499999999973,1.5904499999999189,-12.588799999999992,-0.2430800000000204,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-1.5781999999999243,-0.22591000000002737,-1.0185999999999922,-2.3632500000003347,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,0.0,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,0.8460000000000036
449,14.896049999999377,-1.1639000000000124,-18.589200000000346,8.541199999999662,-6.038799999999924,-14.75500000000011,-3.56899999999996,5.092499999999973,1.5904499999999189,-12.588799999999992,-0.2430800000000204,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-1.5781999999999243,-0.22591000000002737,-1.0185999999999922,-2.3632500000003347,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,0.0,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,0.8460000000000036
450,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-3.56899999999996,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,0.0,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
451,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-3.56899999999996,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,0.0,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
452,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-3.56899999999996,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
453,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-3.56899999999996,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,2.40079999999989,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
454,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
455,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,58.29289999999855,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.0185999999999922,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
456,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
457,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,3.4314999999999145,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,-1.7092000000000098,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-2.42879999999991,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
458,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
459,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
460,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
461,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-4.3116500000001,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-0.6012499999999363,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
462,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-2.4581000000000586,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-1.2545499999999379,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
463,14.896049999999377,2.16924999999992,37.377299999997376,15.046399999999267,-6.038799999999924,-14.75500000000011,-7.180799999999863,0.11349999999993088,1.5904499999999189,-12.588799999999992,0.5247699999999327,0.0,8.466449999999895,1.4835999999999103,3.3596999999999753,-9.83430000000044,9.551750000000084,-1.4845500000001266,0.8161999999999807,-2.4581000000000586,0.0,3.889799999999923,12.967599999998583,-1.2147999999999683,3.92129999999986,-3.3708999999998923,2.810399999999788,4.89879999999971,1.9278999999999087,-19.323399999999765,-15.861300000000028,93.09289999999783,-4.355800000000045,-1.2545499999999379,0.46288999999995895,-1.5482000000000085,1.1672999999996136,2.828099999999722,0.0,3.135949999999866,-3.1176000000000386,-8.530700000000024,0.582749999999919,0.0,-7.114000000000033,4.466850000000022,-2.9581499999999323,10.086249999998472,0.0,1.700999999999965
